Lat,Lon,Pop Density,Intersections,Pedways,Bikeways,POIs,Transit,WalkScore
32.8861,-96.9142,703.58,0.0,7.64,0.0,5.09,0.0,7
32.7371,-96.7461,795.24,2.55,40.74,0.0,21.65,6.37,12
32.8917,-96.8835,5044.76,0.0,0.0,0.0,0.0,0.0,57
32.7746,-96.9073,2807.26,10.19,62.39,0.0,20.37,3.82,38
32.6559,-96.6384,586.08,0.0,0.0,0.0,0.0,0.0,0
32.7296,-96.7693,1107.61,0.0,0.0,0.0,0.0,0.0,4
32.6626,-96.6434,586.08,0.0,0.0,0.0,0.0,0.0,0
32.7593,-96.7433,5343.06,8.91,166.79,0.0,48.38,24.19,56
32.7136,-96.8747,4441.53,17.83,165.52,0.0,48.38,19.1,50
32.7029,-96.9347,657.14,5.09,0.0,0.0,6.37,0.0,3
32.6331,-96.8566,1132.39,0.0,0.0,0.0,0.0,0.0,25
32.6882,-96.6948,436.14,0.0,0.0,1.27,0.0,0.0,0
32.9018,-96.4912,4867.36,0.0,0.0,0.0,0.0,0.0,1
32.6586,-96.8581,3248.37,22.92,1.27,0.0,22.92,0.0,30
32.8877,-96.4843,2786.03,0.0,52.2,0.0,56.02,0.0,35
32.7607,-96.7539,5343.06,16.55,187.17,3.82,56.02,31.83,41
32.7054,-96.7492,1107.61,3.82,24.19,0.0,6.37,3.82,1
32.8428,-96.7458,4127.59,81.49,394.7,15.28,45.84,1.27,44
32.6445,-96.8337,7099.47,16.55,15.28,0.0,21.65,0.0,35
32.7136,-96.6537,3397.94,10.19,14.01,0.0,20.37,1.27,25
32.879,-96.7546,10008.13,0.0,0.0,0.0,0.0,0.0,53
32.6494,-96.8375,7099.47,20.37,15.28,0.0,14.01,0.0,41
32.713,-96.7244,1792.19,5.09,16.55,5.09,0.0,2.55,6
32.6795,-96.7073,436.14,0.0,0.0,0.0,0.0,0.0,0
32.7925,-96.8895,1646.78,3.82,24.19,3.82,8.91,0.0,11
32.8238,-96.5034,845.55,0.0,0.0,0.0,0.0,0.0,4
32.8515,-96.8751,3402.04,0.0,0.0,0.0,0.0,0.0,36
32.6968,-96.935,657.14,2.55,0.0,0.0,2.55,0.0,4
32.9281,-96.7681,11548.65,35.65,85.31,8.91,73.85,11.46,59
32.7663,-96.6949,3493.76,0.0,0.0,0.0,0.0,0.0,28
32.7457,-96.8038,3268.32,22.92,234.28,7.64,40.74,40.74,17
32.6339,-96.8642,1132.39,15.28,19.1,0.0,6.37,0.0,17
32.6676,-96.6346,586.08,0.0,0.0,0.0,0.0,0.0,0
32.8496,-96.6828,4280.1,0.0,0.0,0.0,0.0,0.0,73
32.87,-96.7101,6075.13,33.1,34.38,5.09,39.47,12.73,52
32.6836,-96.8,1741.16,8.91,12.73,8.91,36.92,14.01,47
32.9427,-96.5161,2427.05,0.0,0.0,0.0,1.27,0.0,0
32.9061,-96.8275,2266.78,6.37,66.21,8.91,17.83,0.0,11
32.7577,-96.7011,4200.76,5.09,5.09,0.0,7.64,0.0,18
32.8603,-96.7285,4279.96,15.28,179.53,29.28,67.48,21.65,35
32.9907,-96.8377,6001.64,39.47,220.27,0.0,108.23,15.28,64
32.6975,-96.7425,436.14,0.0,0.0,3.82,2.55,0.0,0
32.6536,-96.7573,340.18,5.09,5.09,0.0,21.65,0.0,20
32.8101,-96.6829,9636.66,19.1,52.2,0.0,20.37,14.01,47
32.7317,-96.8174,4556.32,15.28,87.85,0.0,28.01,17.83,38
32.8573,-96.8281,2978.12,19.1,122.23,0.0,30.56,5.09,15
32.7984,-96.8776,399.05,2.55,38.2,1.27,17.83,0.0,7
32.9021,-96.7172,16306.82,0.0,0.0,0.0,0.0,0.0,74
32.8028,-96.7358,2872.43,52.2,327.22,3.82,66.21,7.64,45
32.7289,-96.8523,7298.4,19.1,126.05,20.37,44.56,14.01,42
32.8691,-96.4817,2786.03,3.82,11.46,0.0,0.0,0.0,1
32.9216,-96.8007,2122.99,16.55,98.04,0.0,54.75,16.55,59
32.8555,-96.6762,5202.22,7.64,25.46,0.0,12.73,11.46,38
32.7187,-96.8255,7742.58,20.37,48.38,0.0,42.02,0.0,73
32.9056,-96.7629,2388.46,20.37,199.9,22.92,87.85,24.19,41
32.9237,-96.8001,2122.99,19.1,103.13,0.0,53.48,17.83,51
32.7003,-96.6989,994.56,0.0,21.65,5.09,3.82,0.0,0
32.7517,-96.8088,3268.32,26.74,211.36,2.55,49.66,36.92,43
32.8942,-96.7071,1061.38,19.1,38.2,11.46,29.28,15.28,34
32.9213,-96.7975,2122.99,0.0,0.0,0.0,0.0,0.0,44
32.836,-96.7312,3326.85,26.74,36.92,22.92,44.56,0.0,4
32.7623,-96.7705,1596.65,36.92,161.7,43.29,58.57,28.01,61
